name;level_code;location_code;level;level_name
Ward No-01;01;552769992501;6;rural_ward
Ward No-02;02;552769992502;6;rural_ward
Ward No-03;03;552769992503;6;rural_ward
Ward No-04;04;552769992504;6;rural_ward
Ward No-05;05;552769992505;6;rural_ward
Ward No-06;06;552769992506;6;rural_ward
Ward No-07;07;552769992507;6;rural_ward
Ward No-08;08;552769992508;6;rural_ward
Ward No-09;09;552769992509;6;rural_ward
Golapganj;43;5527699943;5;union_or_urban_ward
Ward No-01;01;552769994301;6;rural_ward
Ward No-02;02;552769994302;6;rural_ward
Ward No-03;03;552769994303;6;rural_ward
Ward No-04;04;552769994304;6;rural_ward
Ward No-05;05;552769994305;6;rural_ward
Ward No-06;06;552769994306;6;rural_ward
Ward No-07;07;552769994307;6;rural_ward
Ward No-08;08;552769994308;6;rural_ward
Ward No-09;09;552769994309;6;rural_ward
Joypur;51;5527699951;5;union_or_urban_ward
Ward No-01;01;552769995101;6;rural_ward
Ward No-02;02;552769995102;6;rural_ward
Ward No-03;03;552769995103;6;rural_ward
Ward No-04;04;552769995104;6;rural_ward
Ward No-05;05;552769995105;6;rural_ward
Ward No-06;06;552769995106;6;rural_ward
Ward No-07;07;552769995107;6;rural_ward
Ward No-08;08;552769995108;6;rural_ward
Ward No-09;09;552769995109;6;rural_ward
Kushdaha;69;5527699969;5;union_or_urban_ward
Ward No-01;01;552769996901;6;rural_ward
Ward No-02;02;552769996902;6;rural_ward
Ward No-03;03;552769996903;6;rural_ward
Ward No-04;04;552769996904;6;rural_ward
Ward No-05;05;552769996905;6;rural_ward
Ward No-06;06;552769996906;6;rural_ward
Ward No-07;07;552769996907;6;rural_ward
Ward No-08;08;552769996908;6;rural_ward
Ward No-09;09;552769996909;6;rural_ward
Mahmudpur;77;5527699977;5;union_or_urban_ward
Ward No-01;01;552769997701;6;rural_ward
Ward No-02;02;552769997702;6;rural_ward
Ward No-03;03;552769997703;6;rural_ward
Ward No-04;04;552769997704;6;rural_ward
Ward No-05;05;552769997705;6;rural_ward
Ward No-06;06;552769997706;6;rural_ward
Ward No-07;07;552769997707;6;rural_ward
Ward No-08;08;552769997708;6;rural_ward
Ward No-09;09;552769997709;6;rural_ward
Putimara;86;5527699986;5;union_or_urban_ward
Ward No-01;01;552769998601;6;rural_ward
Ward No-02;02;552769998602;6;rural_ward
Ward No-03;03;552769998603;6;rural_ward
Ward No-04;04;552769998604;6;rural_ward
Ward No-05;05;552769998605;6;rural_ward
Ward No-06;06;552769998606;6;rural_ward
Ward No-07;07;552769998607;6;rural_ward
Ward No-08;08;552769998608;6;rural_ward
Ward No-09;09;552769998609;6;rural_ward
Shalkhuria;94;5527699994;5;union_or_urban_ward
Ward No-01;01;552769999401;6;rural_ward
Ward No-02;02;552769999402;6;rural_ward
Ward No-03;03;552769999403;6;rural_ward
Ward No-04;04;552769999404;6;rural_ward
Ward No-05;05;552769999405;6;rural_ward
Ward No-06;06;552769999406;6;rural_ward
Ward No-07;07;552769999407;6;rural_ward
Ward No-08;08;552769999408;6;rural_ward
Ward No-09;09;552769999409;6;rural_ward
Parbatipur;77;552777;3;upazila
Parbatipur Paurasava;71;55277771;4;paurasava_or_city_corp
Urban Ward No-01;01;5527777101;5;union_or_urban_ward
Urban Ward No-02;02;5527777102;5;union_or_urban_ward
Urban Ward No-03;03;5527777103;5;union_or_urban_ward
Urban Ward No-04;04;5527777104;5;union_or_urban_ward
Urban Ward No-05;05;5527777105;5;union_or_urban_ward
Urban Ward No-06;06;5527777106;5;union_or_urban_ward
Urban Ward No-07;07;5527777107;5;union_or_urban_ward
Urban Ward No-08;08;5527777108;5;union_or_urban_ward
Urban Ward No-09;09;5527777109;5;union_or_urban_ward
Unions Of Parbatipur Upazila;99;55277799;4;paurasava_or_city_corp
Belaichandi;16;5527779916;5;union_or_urban_ward
Ward No-01;01;552777991601;6;rural_ward
Ward No-02;02;552777991602;6;rural_ward
Ward No-03;03;552777991603;6;rural_ward
Ward No-04;04;552777991604;6;rural_ward
Ward No-05;05;552777991605;6;rural_ward
Ward No-06;06;552777991606;6;rural_ward
Ward No-07;07;552777991607;6;rural_ward
Ward No-08;08;552777991608;6;rural_ward
Ward No-09;09;552777991609;6;rural_ward
Chandipur;17;5527779917;5;union_or_urban_ward
Ward No-01;01;552777991701;6;rural_ward
Ward No-02;02;552777991702;6;rural_ward
Ward No-03;03;552777991703;6;rural_ward
Ward No-04;04;552777991704;6;rural_ward
Ward No-05;05;552777991705;6;rural_ward
Ward No-06;06;552777991706;6;rural_ward
Ward No-07;07;552777991707;6;rural_ward
Ward No-08;08;552777991708;6;rural_ward
Ward No-09;09;552777991709;6;rural_ward
Habra;25;5527779925;5;union_or_urban_ward
Ward No-01;01;552777992501;6;rural_ward
Ward No-02;02;552777992502;6;rural_ward
Ward No-03;03;552777992503;6;rural_ward
Ward No-04;04;552777992504;6;rural_ward
Ward No-05;05;552777992505;6;rural_ward
Ward No-06;06;552777992506;6;rural_ward
Ward No-07;07;552777992507;6;rural_ward
Ward No-08;08;552777992508;6;rural_ward
Ward No-09;09;552777992509;6;rural_ward
Hamidpur;34;5527779934;5;union_or_urban_ward
Ward No-01;01;552777993401;6;rural_ward
Ward No-02;02;552777993402;6;rural_ward
Ward No-03;03;552777993403;6;rural_ward
Ward No-04;04;552777993404;6;rural_ward
Ward No-05;05;552777993405;6;rural_ward
Ward No-06;06;552777993406;6;rural_ward
Ward No-07;07;552777993407;6;rural_ward
Ward No-08;08;552777993408;6;rural_ward
Ward No-09;09;552777993409;6;rural_ward
Harirampur;43;5527779943;5;union_or_urban_ward
Ward No-01;01;552777994301;6;rural_ward
Ward No-02;02;552777994302;6;rural_ward
Ward No-03;03;552777994303;6;rural_ward
Ward No-04;04;552777994304;6;rural_ward
Ward No-05;05;552777994305;6;rural_ward
Ward No-06;06;552777994306;6;rural_ward
Ward No-07;07;552777994307;6;rural_ward
Ward No-08;08;552777994308;6;rural_ward
Ward No-09;09;552777994309;6;rural_ward
Manmathapur;51;5527779951;5;union_or_urban_ward
Ward No-01;01;552777995101;6;rural_ward
Ward No-02;02;552777995102;6;rural_ward
Ward No-03;03;552777995103;6;rural_ward
Ward No-04;04;552777995104;6;rural_ward
Ward No-05;05;552777995105;6;rural_ward
Ward No-06;06;552777995106;6;rural_ward
Ward No-07;07;552777995107;6;rural_ward
Ward No-08;08;552777995108;6;rural_ward
Ward No-09;09;552777995109;6;rural_ward
Mominpur;60;5527779960;5;union_or_urban_ward
Ward No-01;01;552777996001;6;rural_ward
Ward No-02;02;552777996002;6;rural_ward
Ward No-03;03;552777996003;6;rural_ward
Ward No-04;04;552777996004;6;rural_ward
Ward No-05;05;552777996005;6;rural_ward
Ward No-06;06;552777996006;6;rural_ward
Ward No-07;07;552777996007;6;rural_ward
Ward No-08;08;552777996008;6;rural_ward
Ward No-09;09;552777996009;6;rural_ward
Mostafapur;69;5527779969;5;union_or_urban_ward
Ward No-01;01;552777996901;6;rural_ward
Ward No-02;02;552777996902;6;rural_ward
Ward No-03;03;552777996903;6;rural_ward
Ward No-04;04;552777996904;6;rural_ward
Ward No-05;05;552777996905;6;rural_ward
Ward No-06;06;552777996906;6;rural_ward
Ward No-07;07;552777996907;6;rural_ward
Ward No-08;08;552777996908;6;rural_ward
Ward No-09;09;552777996909;6;rural_ward
Palashbari;77;5527779977;5;union_or_urban_ward
Ward No-01;01;552777997701;6;rural_ward
Ward No-02;02;552777997702;6;rural_ward
Ward No-03;03;552777997703;6;rural_ward
Ward No-04;04;552777997704;6;rural_ward
Ward No-05;05;552777997705;6;rural_ward
Ward No-06;06;552777997706;6;rural_ward
Ward No-07;07;552777997707;6;rural_ward
Ward No-08;08;552777997708;6;rural_ward
Ward No-09;09;552777997709;6;rural_ward
Rampur;86;5527779986;5;union_or_urban_ward
Ward No-01;01;552777998601;6;rural_ward
Ward No-02;02;552777998602;6;rural_ward
Ward No-03;03;552777998603;6;rural_ward
Ward No-04;04;552777998604;6;rural_ward
Ward No-05;05;552777998605;6;rural_ward
Ward No-06;06;552777998606;6;rural_ward
Ward No-07;07;552777998607;6;rural_ward
Ward No-08;08;552777998608;6;rural_ward
Ward No-09;09;552777998609;6;rural_ward
Gaibandha;32;5532;2;district
Fulchhari;21;553221;3;upazila
Unions Of Fulchhari Upazila;99;55322199;4;paurasava_or_city_corp
Erendabari;11;5532219911;5;union_or_urban_ward
Ward No-01;01;553221991101;6;rural_ward
Ward No-02;02;553221991102;6;rural_ward
Ward No-03;03;553221991103;6;rural_ward
Ward No-04;04;553221991104;6;rural_ward
Ward No-05;05;553221991105;6;rural_ward
Ward No-06;06;553221991106;6;rural_ward
Ward No-07;07;553221991107;6;rural_ward
Ward No-08;08;553221991108;6;rural_ward
Ward No-09;09;553221991109;6;rural_ward
Fazlupur;23;5532219923;5;union_or_urban_ward
Ward No-01;01;553221992301;6;rural_ward
Ward No-02;02;553221992302;6;rural_ward
Ward No-03;03;553221992303;6;rural_ward
Ward No-04;04;553221992304;6;rural_ward
Ward No-05;05;553221992305;6;rural_ward
Ward No-06;06;553221992306;6;rural_ward
Ward No-07;07;553221992307;6;rural_ward
Ward No-08;08;553221992308;6;rural_ward
Ward No-09;09;553221992309;6;rural_ward
Fulchhari;35;5532219935;5;union_or_urban_ward
Ward No-01;01;553221993501;6;rural_ward
Ward No-02;02;553221993502;6;rural_ward
Ward No-03;03;553221993503;6;rural_ward
Ward No-04;04;553221993504;6;rural_ward
Ward No-05;05;553221993505;6;rural_ward
Ward No-06;06;553221993506;6;rural_ward
Ward No-07;07;553221993507;6;rural_ward
Ward No-08;08;553221993508;6;rural_ward
Ward No-09;09;553221993509;6;rural_ward
Gazaria;47;5532219947;5;union_or_urban_ward
Ward No-01;01;553221994701;6;rural_ward
Ward No-02;02;553221994702;6;rural_ward
Ward No-03;03;553221994703;6;rural_ward
Ward No-04;04;553221994704;6;rural_ward
Ward No-05;05;553221994705;6;rural_ward
Ward No-06;06;553221994706;6;rural_ward
Ward No-07;07;553221994707;6;rural_ward
Ward No-08;08;553221994708;6;rural_ward
Ward No-09;09;553221994709;6;rural_ward
Kanchi Para;59;5532219959;5;union_or_urban_ward
Ward No-01;01;553221995901;6;rural_ward
Ward No-02;02;553221995902;6;rural_ward
Ward No-03;03;553221995903;6;rural_ward
Ward No-04;04;553221995904;6;rural_ward
Ward No-05;05;553221995905;6;rural_ward
Ward No-06;06;553221995906;6;rural_ward
Ward No-07;07;553221995907;6;rural_ward
Ward No-08;08;553221995908;6;rural_ward
Ward No-09;09;553221995909;6;rural_ward
Udakhali;71;5532219971;5;union_or_urban_ward
Ward No-01;01;553221997101;6;rural_ward
Ward No-02;02;553221997102;6;rural_ward
Ward No-03;03;553221997103;6;rural_ward
Ward No-04;04;553221997104;6;rural_ward
Ward No-05;05;553221997105;6;rural_ward
Ward No-06;06;553221997106;6;rural_ward
Ward No-07;07;553221997107;6;rural_ward
Ward No-08;08;553221997108;6;rural_ward
Ward No-09;09;553221997109;6;rural_ward
Uria;83;5532219983;5;union_or_urban_ward
Ward No-01;01;553221998301;6;rural_ward
Ward No-02;02;553221998302;6;rural_ward
Ward No-03;03;553221998303;6;rural_ward
Ward No-04;04;553221998304;6;rural_ward
Ward No-05;05;553221998305;6;rural_ward
Ward No-06;06;553221998306;6;rural_ward
Ward No-07;07;553221998307;6;rural_ward
Ward No-08;08;553221998308;6;rural_ward
Ward No-09;09;553221998309;6;rural_ward
Gaibandha Sadar;24;553224;3;upazila
Gaibandha Paurasava;22;55322422;4;paurasava_or_city_corp
Urban Ward No-01;01;5532242201;5;union_or_urban_ward
Urban Ward No-02;02;5532242202;5;union_or_urban_ward
Urban Ward No-03;03;5532242203;5;union_or_urban_ward
Urban Ward No-04;04;5532242204;5;union_or_urban_ward
Urban Ward No-05;05;5532242205;5;union_or_urban_ward
Urban Ward No-06;06;5532242206;5;union_or_urban_ward
Urban Ward No-07;07;5532242207;5;union_or_urban_ward
Urban Ward No-08;08;5532242208;5;union_or_urban_ward
Urban Ward No-09;09;5532242209;5;union_or_urban_ward
Unions Of Gaibandha Sadar Upazila;99;55322499;4;paurasava_or_city_corp
Badiakhali;12;5532249912;5;union_or_urban_ward
Ward No-01;01;553224991201;6;rural_ward
Ward No-02;02;553224991202;6;rural_ward
Ward No-03;03;553224991203;6;rural_ward
Ward No-04;04;553224991204;6;rural_ward
Ward No-05;05;553224991205;6;rural_ward
Ward No-06;06;553224991206;6;rural_ward
Ward No-07;07;553224991207;6;rural_ward
Ward No-08;08;553224991208;6;rural_ward
Ward No-09;09;553224991209;6;rural_ward
Ballamjhar;14;5532249914;5;union_or_urban_ward
Ward No-01;01;553224991401;6;rural_ward
Ward No-02;02;553224991402;6;rural_ward
Ward No-03;03;553224991403;6;rural_ward
Ward No-04;04;553224991404;6;rural_ward
Ward No-05;05;553224991405;6;rural_ward
Ward No-06;06;553224991406;6;rural_ward
Ward No-07;07;553224991407;6;rural_ward
Ward No-08;08;553224991408;6;rural_ward
Ward No-09;09;553224991409;6;rural_ward
Boali;21;5532249921;5;union_or_urban_ward
Ward No-01;01;553224992101;6;rural_ward
Ward No-02;02;553224992102;6;rural_ward
Ward No-03;03;553224992103;6;rural_ward
Ward No-04;04;553224992104;6;rural_ward
Ward No-05;05;553224992105;6;rural_ward
Ward No-06;06;553224992106;6;rural_ward
Ward No-07;07;553224992107;6;rural_ward
Ward No-08;08;553224992108;6;rural_ward
Ward No-09;09;553224992109;6;rural_ward
Ghagoa;36;5532249936;5;union_or_urban_ward
Ward No-01;01;553224993601;6;rural_ward
Ward No-02;02;553224993602;6;rural_ward
Ward No-03;03;553224993603;6;rural_ward
Ward No-04;04;553224993604;6;rural_ward
Ward No-05;05;553224993605;6;rural_ward
Ward No-06;06;553224993606;6;rural_ward
Ward No-07;07;553224993607;6;rural_ward
Ward No-08;08;553224993608;6;rural_ward
Ward No-09;09;553224993609;6;rural_ward
Gidari;43;5532249943;5;union_or_urban_ward
Ward No-01;01;553224994301;6;rural_ward
Ward No-02;02;553224994302;6;rural_ward
Ward No-03;03;553224994303;6;rural_ward
Ward No-04;04;553224994304;6;rural_ward
Ward No-05;05;553224994305;6;rural_ward
Ward No-06;06;553224994306;6;rural_ward
Ward No-07;07;553224994307;6;rural_ward
Ward No-08;08;553224994308;6;rural_ward
Ward No-09;09;553224994309;6;rural_ward
Kamarjani;51;5532249951;5;union_or_urban_ward
Ward No-01;01;553224995101;6;rural_ward
Ward No-02;02;553224995102;6;rural_ward
Ward No-03;03;553224995103;6;rural_ward
Ward No-04;04;553224995104;6;rural_ward
Ward No-05;05;553224995105;6;rural_ward
Ward No-06;06;553224995106;6;rural_ward
Ward No-07;07;553224995107;6;rural_ward
Ward No-08;08;553224995108;6;rural_ward
Ward No-09;09;553224995109;6;rural_ward
Kholahati;58;5532249958;5;union_or_urban_ward
Ward No-01;01;553224995801;6;rural_ward
Ward No-02;02;553224995802;6;rural_ward
Ward No-03;03;553224995803;6;rural_ward
Ward No-04;04;553224995804;6;rural_ward
Ward No-05;05;553224995805;6;rural_ward
Ward No-06;06;553224995806;6;rural_ward
Ward No-07;07;553224995807;6;rural_ward
Ward No-08;08;553224995808;6;rural_ward
Ward No-09;09;553224995809;6;rural_ward
Kuptala;65;5532249965;5;union_or_urban_ward
Ward No-01;01;553224996501;6;rural_ward
Ward No-02;02;553224996502;6;rural_ward
Ward No-03;03;553224996503;6;rural_ward
Ward No-04;04;553224996504;6;rural_ward
Ward No-05;05;553224996505;6;rural_ward
Ward No-06;06;553224996506;6;rural_ward
Ward No-07;07;553224996507;6;rural_ward
Ward No-08;08;553224996508;6;rural_ward
Ward No-09;09;553224996509;6;rural_ward
Lakshmipur;73;5532249973;5;union_or_urban_ward
Ward No-01;01;553224997301;6;rural_ward
Ward No-02;02;553224997302;6;rural_ward
Ward No-03;03;553224997303;6;rural_ward
Ward No-04;04;553224997304;6;rural_ward
Ward No-05;05;553224997305;6;rural_ward
Ward No-06;06;553224997306;6;rural_ward
Ward No-07;07;553224997307;6;rural_ward
Ward No-08;08;553224997308;6;rural_ward
Ward No-09;09;553224997309;6;rural_ward
Malibari;80;5532249980;5;union_or_urban_ward
Ward No-01;01;553224998001;6;rural_ward
Ward No-02;02;553224998002;6;rural_ward
Ward No-03;03;553224998003;6;rural_ward
Ward No-04;04;553224998004;6;rural_ward
Ward No-05;05;553224998005;6;rural_ward
Ward No-06;06;553224998006;6;rural_ward
Ward No-07;07;553224998007;6;rural_ward
Ward No-08;08;553224998008;6;rural_ward
Ward No-09;09;553224998009;6;rural_ward
Mollar Char;85;5532249985;5;union_or_urban_ward
Ward No-01;01;553224998501;6;rural_ward
Ward No-02;02;553224998502;6;rural_ward
Ward No-03;03;553224998503;6;rural_ward
Ward No-04;04;553224998504;6;rural_ward
Ward No-05;05;553224998505;6;rural_ward
Ward No-06;06;553224998506;6;rural_ward
Ward No-07;07;553224998507;6;rural_ward
Ward No-08;08;553224998508;6;rural_ward
Ward No-09;09;553224998509;6;rural_ward
Ramchandrapur;87;5532249987;5;union_or_urban_ward
Ward No-01;01;553224998701;6;rural_ward
Ward No-02;02;553224998702;6;rural_ward
Ward No-03;03;553224998703;6;rural_ward
Ward No-04;04;553224998704;6;rural_ward
Ward No-05;05;553224998705;6;rural_ward
Ward No-06;06;553224998706;6;rural_ward
Ward No-07;07;553224998707;6;rural_ward
Ward No-08;08;553224998708;6;rural_ward
Ward No-09;09;553224998709;6;rural_ward
Saha Para;94;5532249994;5;union_or_urban_ward
Ward No-01;01;553224999401;6;rural_ward
Ward No-02;02;553224999402;6;rural_ward
Ward No-03;03;553224999403;6;rural_ward
Ward No-04;04;553224999404;6;rural_ward
Ward No-05;05;553224999405;6;rural_ward
Ward No-06;06;553224999406;6;rural_ward
Ward No-07;07;553224999407;6;rural_ward
Ward No-08;08;553224999408;6;rural_ward
Ward No-09;09;553224999409;6;rural_ward
Gobindaganj;30;553230;3;upazila
Gobindaganj Paurasava;33;55323033;4;paurasava_or_city_corp
Urban Ward No-01;01;5532303301;5;union_or_urban_ward
Urban Ward No-02;02;5532303302;5;union_or_urban_ward
Urban Ward No-03;03;5532303303;5;union_or_urban_ward
Urban Ward No-04;04;5532303304;5;union_or_urban_ward
Urban Ward No-05;05;5532303305;5;union_or_urban_ward
Urban Ward No-06;06;5532303306;5;union_or_urban_ward
Urban Ward No-07;07;5532303307;5;union_or_urban_ward
Urban Ward No-08;08;5532303308;5;union_or_urban_ward
Urban Ward No-09;09;5532303309;5;union_or_urban_ward
Unions Of Gobindaganj Upazila;99;55323099;4;paurasava_or_city_corp
Darbasta;10;5532309910;5;union_or_urban_ward
Ward No-01;01;553230991001;6;rural_ward
Ward No-02;02;553230991002;6;rural_ward
Ward No-03;03;553230991003;6;rural_ward
Ward No-04;04;553230991004;6;rural_ward
Ward No-05;05;553230991005;6;rural_ward
Ward No-06;06;553230991006;6;rural_ward
Ward No-07;07;553230991007;6;rural_ward
Ward No-08;08;553230991008;6;rural_ward
Ward No-09;09;553230991009;6;rural_ward
Fulbari;11;5532309911;5;union_or_urban_ward
Ward No-01;01;553230991101;6;rural_ward
Ward No-02;02;553230991102;6;rural_ward
Ward No-03;03;553230991103;6;rural_ward
Ward No-04;04;553230991104;6;rural_ward
Ward No-05;05;553230991105;6;rural_ward
Ward No-06;06;553230991106;6;rural_ward
Ward No-07;07;553230991107;6;rural_ward
Ward No-08;08;553230991108;6;rural_ward
Ward No-09;09;553230991109;6;rural_ward
Gumaniganj;16;5532309916;5;union_or_urban_ward
Ward No-01;01;553230991601;6;rural_ward
Ward No-02;02;553230991602;6;rural_ward
Ward No-03;03;553230991603;6;rural_ward
Ward No-04;04;553230991604;6;rural_ward
Ward No-05;05;553230991605;6;rural_ward
Ward No-06;06;553230991606;6;rural_ward
Ward No-07;07;553230991607;6;rural_ward
Ward No-08;08;553230991608;6;rural_ward
Ward No-09;09;553230991609;6;rural_ward
Harirampur;22;5532309922;5;union_or_urban_ward
Ward No-01;01;553230992201;6;rural_ward
Ward No-02;02;553230992202;6;rural_ward
Ward No-03;03;553230992203;6;rural_ward
Ward No-04;04;553230992204;6;rural_ward
Ward No-05;05;553230992205;6;rural_ward
Ward No-06;06;553230992206;6;rural_ward
Ward No-07;07;553230992207;6;rural_ward
Ward No-08;08;553230992208;6;rural_ward
Ward No-09;09;553230992209;6;rural_ward
Kamardaha;27;5532309927;5;union_or_urban_ward
Ward No-01;01;553230992701;6;rural_ward
Ward No-02;02;553230992702;6;rural_ward
Ward No-03;03;553230992703;6;rural_ward
Ward No-04;04;553230992704;6;rural_ward
Ward No-05;05;553230992705;6;rural_ward
Ward No-06;06;553230992706;6;rural_ward
Ward No-07;07;553230992707;6;rural_ward
Ward No-08;08;553230992708;6;rural_ward
Ward No-09;09;553230992709;6;rural_ward
Kamdia;33;5532309933;5;union_or_urban_ward
Ward No-01;01;553230993301;6;rural_ward
Ward No-02;02;553230993302;6;rural_ward
Ward No-03;03;553230993303;6;rural_ward
Ward No-04;04;553230993304;6;rural_ward
Ward No-05;05;553230993305;6;rural_ward
Ward No-06;06;553230993306;6;rural_ward
Ward No-07;07;553230993307;6;rural_ward
Ward No-08;08;553230993308;6;rural_ward
Ward No-09;09;553230993309;6;rural_ward
Katabari;39;5532309939;5;union_or_urban_ward
Ward No-01;01;553230993901;6;rural_ward
Ward No-02;02;553230993902;6;rural_ward
Ward No-03;03;553230993903;6;rural_ward
Ward No-04;04;553230993904;6;rural_ward
Ward No-05;05;553230993905;6;rural_ward
Ward No-06;06;553230993906;6;rural_ward
Ward No-07;07;553230993907;6;rural_ward
Ward No-08;08;553230993908;6;rural_ward
Ward No-09;09;553230993909;6;rural_ward
Kochasahar;44;5532309944;5;union_or_urban_ward
Ward No-01;01;553230994401;6;rural_ward
Ward No-02;02;553230994402;6;rural_ward
Ward No-03;03;553230994403;6;rural_ward
Ward No-04;04;553230994404;6;rural_ward
Ward No-05;05;553230994405;6;rural_ward
Ward No-06;06;553230994406;6;rural_ward
Ward No-07;07;553230994407;6;rural_ward
Ward No-08;08;553230994408;6;rural_ward
Ward No-09;09;553230994409;6;rural_ward
Mahimaganj;50;5532309950;5;union_or_urban_ward
Ward No-01;01;553230995001;6;rural_ward
Ward No-02;02;553230995002;6;rural_ward
Ward No-03;03;553230995003;6;rural_ward
Ward No-04;04;553230995004;6;rural_ward
Ward No-05;05;553230995005;6;rural_ward
Ward No-06;06;553230995006;6;rural_ward
Ward No-07;07;553230995007;6;rural_ward
Ward No-08;08;553230995008;6;rural_ward
Ward No-09;09;553230995009;6;rural_ward
Nakai;55;5532309955;5;union_or_urban_ward
Ward No-01;01;553230995501;6;rural_ward
Ward No-02;02;553230995502;6;rural_ward
Ward No-03;03;553230995503;6;rural_ward
Ward No-04;04;553230995504;6;rural_ward
Ward No-05;05;553230995505;6;rural_ward
Ward No-06;06;553230995506;6;rural_ward
Ward No-07;07;553230995507;6;rural_ward
Ward No-08;08;553230995508;6;rural_ward
Ward No-09;09;553230995509;6;rural_ward
Rajahar;61;5532309961;5;union_or_urban_ward
Ward No-01;01;553230996101;6;rural_ward
Ward No-02;02;553230996102;6;rural_ward
Ward No-03;03;553230996103;6;rural_ward
Ward No-04;04;553230996104;6;rural_ward
Ward No-05;05;553230996105;6;rural_ward
Ward No-06;06;553230996106;6;rural_ward
Ward No-07;07;553230996107;6;rural_ward
Ward No-08;08;553230996108;6;rural_ward
Ward No-09;09;553230996109;6;rural_ward
Rakhal Buruz;67;5532309967;5;union_or_urban_ward
Ward No-01;01;553230996701;6;rural_ward
Ward No-02;02;553230996702;6;rural_ward
Ward No-03;03;553230996703;6;rural_ward
Ward No-04;04;553230996704;6;rural_ward
Ward No-05;05;553230996705;6;rural_ward
Ward No-06;06;553230996706;6;rural_ward
Ward No-07;07;553230996707;6;rural_ward
Ward No-08;08;553230996708;6;rural_ward
Ward No-09;09;553230996709;6;rural_ward
Shalmara;72;5532309972;5;union_or_urban_ward
Ward No-01;01;553230997201;6;rural_ward
Ward No-02;02;553230997202;6;rural_ward
Ward No-03;03;553230997203;6;rural_ward
Ward No-04;04;553230997204;6;rural_ward
Ward No-05;05;553230997205;6;rural_ward
Ward No-06;06;553230997206;6;rural_ward
Ward No-07;07;553230997207;6;rural_ward
Ward No-08;08;553230997208;6;rural_ward
Ward No-09;09;553230997209;6;rural_ward
Sapmara;78;5532309978;5;union_or_urban_ward
Ward No-01;01;553230997801;6;rural_ward
Ward No-02;02;553230997802;6;rural_ward
Ward No-03;03;553230997803;6;rural_ward
Ward No-04;04;553230997804;6;rural_ward
Ward No-05;05;553230997805;6;rural_ward
Ward No-06;06;553230997806;6;rural_ward
Ward No-07;07;553230997807;6;rural_ward
Ward No-08;08;553230997808;6;rural_ward
Ward No-09;09;553230997809;6;rural_ward
Shakhahar;83;5532309983;5;union_or_urban_ward
Ward No-01;01;553230998301;6;rural_ward
Ward No-02;02;553230998302;6;rural_ward
Ward No-03;03;553230998303;6;rural_ward
Ward No-04;04;553230998304;6;rural_ward
Ward No-05;05;553230998305;6;rural_ward
Ward No-06;06;553230998306;6;rural_ward
Ward No-07;07;553230998307;6;rural_ward
Ward No-08;08;553230998308;6;rural_ward
Ward No-09;09;553230998309;6;rural_ward
Shibpur;89;5532309989;5;union_or_urban_ward
Ward No-01;01;553230998901;6;rural_ward
Ward No-02;02;553230998902;6;rural_ward
Ward No-03;03;553230998903;6;rural_ward
Ward No-04;04;553230998904;6;rural_ward
Ward No-05;05;553230998905;6;rural_ward
Ward No-06;06;553230998906;6;rural_ward
Ward No-07;07;553230998907;6;rural_ward
Ward No-08;08;553230998908;6;rural_ward
Ward No-09;09;553230998909;6;rural_ward
Taluk Kanupur;94;5532309994;5;union_or_urban_ward
Ward No-01;01;553230999401;6;rural_ward
Ward No-02;02;553230999402;6;rural_ward
Ward No-03;03;553230999403;6;rural_ward
Ward No-04;04;553230999404;6;rural_ward
Ward No-05;05;553230999405;6;rural_ward
Ward No-06;06;553230999406;6;rural_ward
Ward No-07;07;553230999407;6;rural_ward
Ward No-08;08;553230999408;6;rural_ward
Ward No-09;09;553230999409;6;rural_ward
Palashbari;67;553267;3;upazila
Palashbari Paurashav;66;55326766;4;paurasava_or_city_corp
Palashbari;85;5532676685;5;union_or_urban_ward
Unions Of Palashbari Upazila;99;55326799;4;paurasava_or_city_corp
Barisal;13;5532679913;5;union_or_urban_ward
Ward No-01;01;553267991301;6;rural_ward
Ward No-02;02;553267991302;6;rural_ward
Ward No-03;03;553267991303;6;rural_ward
Ward No-04;04;553267991304;6;rural_ward
Ward No-05;05;553267991305;6;rural_ward
Ward No-06;06;553267991306;6;rural_ward
Ward No-07;07;553267991307;6;rural_ward
Ward No-08;08;553267991308;6;rural_ward
Ward No-09;09;553267991309;6;rural_ward
Betkapa;19;5532679919;5;union_or_urban_ward
Ward No-01;01;553267991901;6;rural_ward
Ward No-02;02;553267991902;6;rural_ward
Ward No-03;03;553267991903;6;rural_ward
Ward No-04;04;553267991904;6;rural_ward
Ward No-05;05;553267991905;6;rural_ward
Ward No-06;06;553267991906;6;rural_ward
Ward No-07;07;553267991907;6;rural_ward
Ward No-08;08;553267991908;6;rural_ward
Ward No-09;09;553267991909;6;rural_ward
Harinathpur;28;5532679928;5;union_or_urban_ward
Ward No-01;01;553267992801;6;rural_ward
Ward No-02;02;553267992802;6;rural_ward
Ward No-03;03;553267992803;6;rural_ward
Ward No-04;04;553267992804;6;rural_ward
Ward No-05;05;553267992805;6;rural_ward
Ward No-06;06;553267992806;6;rural_ward
Ward No-07;07;553267992807;6;rural_ward
Ward No-08;08;553267992808;6;rural_ward
Ward No-09;09;553267992809;6;rural_ward
Hossainpur;38;5532679938;5;union_or_urban_ward
