uuid;name;description;local-name;local-description;class;datatype;shortname;is-set;reference-term-source;reference-term-code;reference-term-name;reference-term-relationship;units;high-normal;low-normal;member-of;member-of-sort-weight;answer-of;answer-of-sort-weight
;Abscess of liver;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K75.0;;SAME-AS;;;;;;;
;Phlebitis of portal vein;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K75.1;;SAME-AS;;;;;;;
;Nonspecific reactive hepatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K75.2;;SAME-AS;;;;;;;
;Granulomatous hepatitis, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K75.3;;SAME-AS;;;;;;;
;Autoimmune hepatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K75.4;;SAME-AS;;;;;;;
;Other specified inflammatory liver diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K75.8;;SAME-AS;;;;;;;
;Inflammatory liver disease, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K75.9;;SAME-AS;;;;;;;
;Other diseases of liver;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K76;;SAME-AS;;;;;;;
;Fatty (change of) liver, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K76.0;;SAME-AS;;;;;;;
;Chronic passive congestion of liver;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K76.1;;SAME-AS;;;;;;;
;Central hemorrhagic necrosis of liver;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K76.2;;SAME-AS;;;;;;;
;Infarction of liver;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K76.3;;SAME-AS;;;;;;;
;Peliosis hepatis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K76.4;;SAME-AS;;;;;;;
;Hepatic veno-occlusive disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K76.5;;SAME-AS;;;;;;;
;Portal hypertension;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K76.6;;SAME-AS;;;;;;;
;Hepatorenal syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K76.7;;SAME-AS;;;;;;;
;Other specified diseases of liver;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K76.8;;SAME-AS;;;;;;;
;Liver disease, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K76.9;;SAME-AS;;;;;;;
;Cholelithiasis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K80;;SAME-AS;;;;;;;
;Calculus of gallbladder with acute cholecystitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K80.0;;SAME-AS;;;;;;;
;Calculus of gallbladder with other cholecystitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K80.1;;SAME-AS;;;;;;;
;Calculus of gallbladder without cholecystitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K80.2;;SAME-AS;;;;;;;
;Calculus of bile duct with cholangitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K80.3;;SAME-AS;;;;;;;
;Calculus of bile duct with cholecystitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K80.4;;SAME-AS;;;;;;;
;Calculus of bile duct without cholangitis or cholecystitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K80.5;;SAME-AS;;;;;;;
;Other cholelithiasis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K80.8;;SAME-AS;;;;;;;
;Cholecystitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K81;;SAME-AS;;;;;;;
;Acute cholecystitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K81.0;;SAME-AS;;;;;;;
;Chronic cholecystitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K81.1;;SAME-AS;;;;;;;
;Other cholecystitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K81.8;;SAME-AS;;;;;;;
;Cholecystitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K81.9;;SAME-AS;;;;;;;
;Other diseases of gallbladder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K82;;SAME-AS;;;;;;;
;Obstruction of gallbladder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K82.0;;SAME-AS;;;;;;;
;Hydrops of gallbladder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K82.1;;SAME-AS;;;;;;;
;Perforation of gallbladder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K82.2;;SAME-AS;;;;;;;
;Fistula of gallbladder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K82.3;;SAME-AS;;;;;;;
;Cholesterolosis of gallbladder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K82.4;;SAME-AS;;;;;;;
;Other specified diseases of gallbladder;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K82.8;;SAME-AS;;;;;;;
;Disease of gallbladder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K82.9;;SAME-AS;;;;;;;
;Other diseases of biliary tract;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K83;;SAME-AS;;;;;;;
;Cholangitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K83.0;;SAME-AS;;;;;;;
;Obstruction of bile duct;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K83.1;;SAME-AS;;;;;;;
;Perforation of bile duct;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K83.2;;SAME-AS;;;;;;;
;Fistula of bile duct;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K83.3;;SAME-AS;;;;;;;
;Spasm of sphincter of Oddi;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K83.4;;SAME-AS;;;;;;;
;Biliary cyst;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K83.5;;SAME-AS;;;;;;;
;Other specified diseases of biliary tract;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K83.8;;SAME-AS;;;;;;;
;Disease of biliary tract, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K83.9;;SAME-AS;;;;;;;
;Acute pancreatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K85;;SAME-AS;;;;;;;
;Idiopathic acute pancreatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K85.0;;SAME-AS;;;;;;;
;Biliary acute pancreatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K85.1;;SAME-AS;;;;;;;
;Alcohol-induced acute pancreatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K85.2;;SAME-AS;;;;;;;
;Drug-induced acute pancreatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K85.3;;SAME-AS;;;;;;;
;Other acute pancreatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K85.8;;SAME-AS;;;;;;;
;Acute pancreatitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K85.9;;SAME-AS;;;;;;;
;Other diseases of pancreas;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K86;;SAME-AS;;;;;;;
;Alcohol-induced chronic pancreatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K86.0;;SAME-AS;;;;;;;
;Other chronic pancreatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K86.1;;SAME-AS;;;;;;;
;Cyst of pancreas;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K86.2;;SAME-AS;;;;;;;
;Pseudocyst of pancreas;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K86.3;;SAME-AS;;;;;;;
;Other specified diseases of pancreas;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K86.8;;SAME-AS;;;;;;;
;Disease of pancreas, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K86.9;;SAME-AS;;;;;;;
;Intestinal malabsorption;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K90;;SAME-AS;;;;;;;
;Celiac disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K90.0;;SAME-AS;;;;;;;
;Tropical sprue;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K90.1;;SAME-AS;;;;;;;
;Blind loop syndrome, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K90.2;;SAME-AS;;;;;;;
;Pancreatic steatorrhea;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K90.3;;SAME-AS;;;;;;;
;Malabsorption due to intolerance, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K90.4;;SAME-AS;;;;;;;
;Other intestinal malabsorption;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K90.8;;SAME-AS;;;;;;;
;Intestinal malabsorption, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K90.9;;SAME-AS;;;;;;;
;Postprocedural disorders of digestive system, not elsewhere classified ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K91;;SAME-AS;;;;;;;
;Vomiting following gastrointestinal surgery ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K91.0;;SAME-AS;;;;;;;
;Postgastric surgery syndromes ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K91.1;;SAME-AS;;;;;;;
;Postsurgical malabsorption, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K91.2;;SAME-AS;;;;;;;
;Postoperative intestinal obstruction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K91.3;;SAME-AS;;;;;;;
;Colostomy and enterostomy malfunction;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K91.4;;SAME-AS;;;;;;;
;Postcholecystectomy syndrome ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K91.5;;SAME-AS;;;;;;;
;Other postprocedural disorders of digestive system, not elsewhere classified ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K91.8;;SAME-AS;;;;;;;
;Postprocedural disorder of digestive system, unspecified ;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K91.9;;SAME-AS;;;;;;;
;Other diseases of digestive system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K92;;SAME-AS;;;;;;;
;Hematemesis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K92.0;;SAME-AS;;;;;;;
;Melena;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K92.1;;SAME-AS;;;;;;;
;Gastrointestinal hemorrhage, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K92.2;;SAME-AS;;;;;;;
;Other specified diseases of digestive system;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K92.8;;SAME-AS;;;;;;;
;Disease of digestive system, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;K92.9;;SAME-AS;;;;;;;
;Staphylococcal scalded skin syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L00;;SAME-AS;;;;;;;
;Impetigo;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L01;;SAME-AS;;;;;;;
;Impetigo [any organism] [any site];;;;Diagnosis;N/A;;FALSE;ICD10-BD;L01.0;;SAME-AS;;;;;;;
;Impetiginization of other dermatoses;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L01.1;;SAME-AS;;;;;;;
;Cutaneous abscess, furuncle, and carbuncle;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L02;;SAME-AS;;;;;;;
;Cutaneous abscess, furuncle, and carbuncle of face;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L02.0;;SAME-AS;;;;;;;
;Cutaneous abscess, furuncle, and carbuncle of neck;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L02.1;;SAME-AS;;;;;;;
;Cutaneous abscess, furuncle, and carbuncle of trunk;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L02.2;;SAME-AS;;;;;;;
;Cutaneous abscess, furuncle, and carbuncle of buttock;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L02.3;;SAME-AS;;;;;;;
;Cutaneous abscess, furuncle, and carbuncle of limb;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L02.4;;SAME-AS;;;;;;;
;Cutaneous abscess, furuncle, and carbuncle of other sites;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L02.8;;SAME-AS;;;;;;;
;Cutaneous abscess, furuncle, and carbuncle, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L02.9;;SAME-AS;;;;;;;
;Cellulitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L03;;SAME-AS;;;;;;;
;Cellulitis of finger and toe;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L03.0;;SAME-AS;;;;;;;
;Cellulitis of other parts of limb;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L03.1;;SAME-AS;;;;;;;
;Cellulitis of face;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L03.2;;SAME-AS;;;;;;;
;Cellulitis of trunk;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L03.3;;SAME-AS;;;;;;;
;Cellulitis of other sites;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L03.8;;SAME-AS;;;;;;;
;Cellulitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L03.9;;SAME-AS;;;;;;;
;Acute lymphadenitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L04;;SAME-AS;;;;;;;
;Acute lymphadenitis of face, head, and neck;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L04.0;;SAME-AS;;;;;;;
;Acute lymphadenitis of trunk;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L04.1;;SAME-AS;;;;;;;
;Acute lymphadenitis of upper limb;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L04.2;;SAME-AS;;;;;;;
;Acute lymphadenitis of lower limb;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L04.3;;SAME-AS;;;;;;;
;Acute lymphadenitis of other sites;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L04.8;;SAME-AS;;;;;;;
;Acute lymphadenitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L04.9;;SAME-AS;;;;;;;
;Pilonidal cyst;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L05;;SAME-AS;;;;;;;
;Pilonidal cyst with abscess;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L05.0;;SAME-AS;;;;;;;
;Pilonidal cyst without abscess;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L05.9;;SAME-AS;;;;;;;
;Other local infections of skin and subcutaneous tissue;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L08;;SAME-AS;;;;;;;
;Pyoderma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L08.0;;SAME-AS;;;;;;;
;Erythrasma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L08.1;;SAME-AS;;;;;;;
;Other specified local infections of skin and subcutaneous tissue;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L08.8;;SAME-AS;;;;;;;
;Local infection of skin and subcutaneous tissue, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L08.9;;SAME-AS;;;;;;;
;Pemphigus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L10;;SAME-AS;;;;;;;
;Pemphigus vulgaris;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L10.0;;SAME-AS;;;;;;;
;Pemphigus vegetans;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L10.1;;SAME-AS;;;;;;;
;Pemphigus foliaceus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L10.2;;SAME-AS;;;;;;;
;Brazilian pemphigus [fogo selvagem];;;;Diagnosis;N/A;;FALSE;ICD10-BD;L10.3;;SAME-AS;;;;;;;
;Pemphigus erythematosus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L10.4;;SAME-AS;;;;;;;
;Drug-induced pemphigus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L10.5;;SAME-AS;;;;;;;
;Other pemphigus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L10.8;;SAME-AS;;;;;;;
;Pemphigus, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L10.9;;SAME-AS;;;;;;;
;Other acantholytic disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L11;;SAME-AS;;;;;;;
;Acquired keratosis follicularis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L11.0;;SAME-AS;;;;;;;
;Transient acantholytic dermatosis [Grover];;;;Diagnosis;N/A;;FALSE;ICD10-BD;L11.1;;SAME-AS;;;;;;;
;Other specified acantholytic disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L11.8;;SAME-AS;;;;;;;
;Acantholytic disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L11.9;;SAME-AS;;;;;;;
;Pemphigoid;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L12;;SAME-AS;;;;;;;
;Bullous pemphigoid;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L12.0;;SAME-AS;;;;;;;
;Cicatricial pemphigoid;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L12.1;;SAME-AS;;;;;;;
;Chronic bullous disease of childhood;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L12.2;;SAME-AS;;;;;;;
;Acquired epidermolysis bullosa;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L12.3;;SAME-AS;;;;;;;
;Other pemphigoid;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L12.8;;SAME-AS;;;;;;;
;Pemphigoid, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L12.9;;SAME-AS;;;;;;;
;Other bullous disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L13;;SAME-AS;;;;;;;
;Dermatitis herpetiformis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L13.0;;SAME-AS;;;;;;;
;Subcorneal pustular dermatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L13.1;;SAME-AS;;;;;;;
;Other specified bullous disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L13.8;;SAME-AS;;;;;;;
;Bullous disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L13.9;;SAME-AS;;;;;;;
;Atopic dermatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L20;;SAME-AS;;;;;;;
;Besnier's prurigo;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L20.0;;SAME-AS;;;;;;;
;Other atopic dermatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L20.8;;SAME-AS;;;;;;;
;Atopic dermatitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L20.9;;SAME-AS;;;;;;;
;Seborrheic dermatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L21;;SAME-AS;;;;;;;
;Seborrhea capitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L21.0;;SAME-AS;;;;;;;
;Seborrheic infantile dermatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L21.1;;SAME-AS;;;;;;;
;Other seborrheic dermatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L21.8;;SAME-AS;;;;;;;
;Seborrheic dermatitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L21.9;;SAME-AS;;;;;;;
;Diaper [napkin] dermatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L22;;SAME-AS;;;;;;;
;Allergic contact dermatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L23;;SAME-AS;;;;;;;
;Allergic contact dermatitis due to metals;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L23.0;;SAME-AS;;;;;;;
;Allergic contact dermatitis due to adhesives;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L23.1;;SAME-AS;;;;;;;
;Allergic contact dermatitis due to cosmetics;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L23.2;;SAME-AS;;;;;;;
;Allergic contact dermatitis due to drugs in contact with the skin;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L23.3;;SAME-AS;;;;;;;
;Allergic contact dermatitis due to dyes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L23.4;;SAME-AS;;;;;;;
;Allergic contact dermatitis due to other chemical products;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L23.5;;SAME-AS;;;;;;;
;Allergic contact dermatitis due to food in contact with the skin;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L23.6;;SAME-AS;;;;;;;
;Allergic contact dermatitis due to plants, except food;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L23.7;;SAME-AS;;;;;;;
;Allergic contact dermatitis due to other agents;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L23.8;;SAME-AS;;;;;;;
;Allergic contact dermatitis, unspecified cause;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L23.9;;SAME-AS;;;;;;;
;Irritant contact dermatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L24;;SAME-AS;;;;;;;
;Irritant contact dermatitis due to detergents;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L24.0;;SAME-AS;;;;;;;
;Irritant contact dermatitis due to oils and greases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L24.1;;SAME-AS;;;;;;;
;Irritant contact dermatitis due to solvents;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L24.2;;SAME-AS;;;;;;;
;Irritant contact dermatitis due to cosmetics;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L24.3;;SAME-AS;;;;;;;
;Irritant contact dermatitis due to drugs in contact with the skin;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L24.4;;SAME-AS;;;;;;;
;Irritant contact dermatitis due to other chemical products;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L24.5;;SAME-AS;;;;;;;
;Irritant contact dermatitis due to food in contact with the skin;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L24.6;;SAME-AS;;;;;;;
;Irritant contact dermatitis due to plants, except food;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L24.7;;SAME-AS;;;;;;;
;Irritant contact dermatitis due to other agents;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L24.8;;SAME-AS;;;;;;;
;Irritant contact dermatitis, unspecified cause;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L24.9;;SAME-AS;;;;;;;
;Unspecified contact dermatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L25;;SAME-AS;;;;;;;
;Unspecified contact dermatitis due to cosmetics;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L25.0;;SAME-AS;;;;;;;
;Unspecified contact dermatitis due to drugs in contact with the skin;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L25.1;;SAME-AS;;;;;;;
;Unspecified contact dermatitis due to dyes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L25.2;;SAME-AS;;;;;;;
;Unspecified contact dermatitis due to other chemical products;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L25.3;;SAME-AS;;;;;;;
;Unspecified contact dermatitis due to food in contact with the skin;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L25.4;;SAME-AS;;;;;;;
;Unspecified contact dermatitis due to plants, except food;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L25.5;;SAME-AS;;;;;;;
;Unspecified contact dermatitis due to other agents;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L25.8;;SAME-AS;;;;;;;
;Unspecified contact dermatitis, unspecified cause;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L25.9;;SAME-AS;;;;;;;
;Exfoliative dermatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L26;;SAME-AS;;;;;;;
;Dermatitis due to substances taken internally;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L27;;SAME-AS;;;;;;;
;Generalized skin eruption due to drugs and medicaments;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L27.0;;SAME-AS;;;;;;;
;Localized skin eruption due to drugs and medicaments;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L27.1;;SAME-AS;;;;;;;
;Dermatitis due to ingested food;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L27.2;;SAME-AS;;;;;;;
;Dermatitis due to other substances taken internally;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L27.8;;SAME-AS;;;;;;;
;Dermatitis due to unspecified substance taken internally;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L27.9;;SAME-AS;;;;;;;
;Lichen simplex chronicus and prurigo;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L28;;SAME-AS;;;;;;;
;Lichen simplex chronicus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L28.0;;SAME-AS;;;;;;;
;Prurigo nodularis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L28.1;;SAME-AS;;;;;;;
;Other prurigo;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L28.2;;SAME-AS;;;;;;;
;Pruritus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L29;;SAME-AS;;;;;;;
;Pruritus ani;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L29.0;;SAME-AS;;;;;;;
;Pruritus scroti;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L29.1;;SAME-AS;;;;;;;
;Pruritus vulvae;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L29.2;;SAME-AS;;;;;;;
;Anogenital pruritus, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L29.3;;SAME-AS;;;;;;;
;Other pruritus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L29.8;;SAME-AS;;;;;;;
;Pruritus, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L29.9;;SAME-AS;;;;;;;
;Other dermatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L30;;SAME-AS;;;;;;;
;Nummular dermatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L30.0;;SAME-AS;;;;;;;
;Dyshidrosis [pompholyx];;;;Diagnosis;N/A;;FALSE;ICD10-BD;L30.1;;SAME-AS;;;;;;;
;Cutaneous autosensitization;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L30.2;;SAME-AS;;;;;;;
;Infective dermatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L30.3;;SAME-AS;;;;;;;
;Erythema intertrigo;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L30.4;;SAME-AS;;;;;;;
;Pityriasis alba;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L30.5;;SAME-AS;;;;;;;
;Other specified dermatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L30.8;;SAME-AS;;;;;;;
;Dermatitis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L30.9;;SAME-AS;;;;;;;
;Psoriasis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L40;;SAME-AS;;;;;;;
;Psoriasis vulgaris;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L40.0;;SAME-AS;;;;;;;
;Generalized pustular psoriasis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L40.1;;SAME-AS;;;;;;;
;Acrodermatitis continua;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L40.2;;SAME-AS;;;;;;;
;Pustulosis palmaris et plantaris;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L40.3;;SAME-AS;;;;;;;
;Guttate psoriasis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L40.4;;SAME-AS;;;;;;;
;Arthropathic psoriasis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;L40.5;;SAME-AS;;;;;;;
