uuid;name;description;local-name;local-description;class;datatype;shortname;is-set;reference-term-source;reference-term-code;reference-term-name;reference-term-relationship;units;high-normal;low-normal;member-of;member-of-sort-weight;answer-of;answer-of-sort-weight
;Primary atelectasis of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P28.0;;SAME-AS;;;;;;;
;Other and unspecified atelectasis of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P28.1;;SAME-AS;;;;;;;
;Cyanotic attacks of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P28.2;;SAME-AS;;;;;;;
;Primary sleep apnea of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P28.3;;SAME-AS;;;;;;;
;Other apnea of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P28.4;;SAME-AS;;;;;;;
;Respiratory failure of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P28.5;;SAME-AS;;;;;;;
;Other specified respiratory conditions of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P28.8;;SAME-AS;;;;;;;
;Respiratory condition of newborn, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P28.9;;SAME-AS;;;;;;;
;Cardiovascular disorders originating in the perinatal period;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P29;;SAME-AS;;;;;;;
;Neonatal cardiac failure;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P29.0;;SAME-AS;;;;;;;
;Neonatal cardiac dysrhythmia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P29.1;;SAME-AS;;;;;;;
;Neonatal hypertension;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P29.2;;SAME-AS;;;;;;;
;Persistent fetal circulation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P29.3;;SAME-AS;;;;;;;
;Transient myocardial ischemia of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P29.4;;SAME-AS;;;;;;;
;Other cardiovascular disorders originating in the perinatal period;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P29.8;;SAME-AS;;;;;;;
;Cardiovascular disorder originating in the perinatal period, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P29.9;;SAME-AS;;;;;;;
;Congenital viral diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P35;;SAME-AS;;;;;;;
;Congenital rubella syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P35.0;;SAME-AS;;;;;;;
;Congenital cytomegalovirus infection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P35.1;;SAME-AS;;;;;;;
;Congenital herpesviral [herpes simplex] infection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P35.2;;SAME-AS;;;;;;;
;Congenital viral hepatitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P35.3;;SAME-AS;;;;;;;
;Other congenital viral diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P35.8;;SAME-AS;;;;;;;
;Congenital viral disease, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P35.9;;SAME-AS;;;;;;;
;Bacterial sepsis of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P36;;SAME-AS;;;;;;;
;Sepsis of newborn due to streptococcus, group B;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P36.0;;SAME-AS;;;;;;;
;Sepsis of newborn due to other and unspecified streptococci;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P36.1;;SAME-AS;;;;;;;
;Sepsis of newborn due to Staphylococcus aureus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P36.2;;SAME-AS;;;;;;;
;Sepsis of newborn due to other and unspecified staphylococci;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P36.3;;SAME-AS;;;;;;;
;Sepsis of newborn due to Escherichia coli;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P36.4;;SAME-AS;;;;;;;
;Sepsis of newborn due to anaerobes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P36.5;;SAME-AS;;;;;;;
;Other bacterial sepsis of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P36.8;;SAME-AS;;;;;;;
;Bacterial sepsis of newborn, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P36.9;;SAME-AS;;;;;;;
;Other congenital infectious and parasitic diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P37;;SAME-AS;;;;;;;
;Congenital tuberculosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P37.0;;SAME-AS;;;;;;;
;Congenital toxoplasmosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P37.1;;SAME-AS;;;;;;;
;Neonatal (disseminated) listeriosis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P37.2;;SAME-AS;;;;;;;
;Congenital falciparum malaria;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P37.3;;SAME-AS;;;;;;;
;Other congenital malaria;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P37.4;;SAME-AS;;;;;;;
;Neonatal candidiasis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P37.5;;SAME-AS;;;;;;;
;Other specified congenital infectious and parasitic diseases;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P37.8;;SAME-AS;;;;;;;
;Congenital infectious or parasitic disease, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P37.9;;SAME-AS;;;;;;;
;Omphalitis of newborn with or without mild hemorrhage;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P38;;SAME-AS;;;;;;;
;Other infections specific to the perinatal period;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P39;;SAME-AS;;;;;;;
;Neonatal infective mastitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P39.0;;SAME-AS;;;;;;;
;Neonatal conjunctivitis and dacryocystitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P39.1;;SAME-AS;;;;;;;
;Intra-amniotic infection of fetus, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P39.2;;SAME-AS;;;;;;;
;Neonatal urinary tract infection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P39.3;;SAME-AS;;;;;;;
;Neonatal skin infection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P39.4;;SAME-AS;;;;;;;
;Other specified infections specific to the perinatal period;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P39.8;;SAME-AS;;;;;;;
;Infection specific to the perinatal period, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P39.9;;SAME-AS;;;;;;;
;Fetal blood loss;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P50;;SAME-AS;;;;;;;
;Fetal blood loss from vasa previa;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P50.0;;SAME-AS;;;;;;;
;Fetal blood loss from ruptured cord;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P50.1;;SAME-AS;;;;;;;
;Fetal blood loss from placenta;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P50.2;;SAME-AS;;;;;;;
;Hemorrhage into co-twin;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P50.3;;SAME-AS;;;;;;;
;Hemorrhage into maternal circulation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P50.4;;SAME-AS;;;;;;;
;Fetal blood loss from cut end of co-twin's cord;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P50.5;;SAME-AS;;;;;;;
;Other fetal blood loss;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P50.8;;SAME-AS;;;;;;;
;Fetal blood loss, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P50.9;;SAME-AS;;;;;;;
;Umbilical hemorrhage of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P51;;SAME-AS;;;;;;;
;Massive umbilical hemorrhage of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P51.0;;SAME-AS;;;;;;;
;Other umbilical hemorrhages of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P51.8;;SAME-AS;;;;;;;
;Umbilical hemorrhage of newborn, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P51.9;;SAME-AS;;;;;;;
;Intracranial nontraumatic hemorrhage of fetus and newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P52;;SAME-AS;;;;;;;
;Intraventricular (nontraumatic) hemorrhage, grade 1, of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P52.0;;SAME-AS;;;;;;;
;Intraventricular (nontraumatic) hemorrhage, grade 2, of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P52.1;;SAME-AS;;;;;;;
;Intraventricular (nontraumatic) hemorrhage, grade 3, of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P52.2;;SAME-AS;;;;;;;
;Unspecified intraventricular (nontraumatic) hemorrhage of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P52.3;;SAME-AS;;;;;;;
;Intracerebral (nontraumatic) hemorrhage of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P52.4;;SAME-AS;;;;;;;
;Subarachnoid (nontraumatic) hemorrhage of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P52.5;;SAME-AS;;;;;;;
;Cerebellar (nontraumatic) and posterior fossa hemorrhage of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P52.6;;SAME-AS;;;;;;;
;Other intracranial (nontraumatic) hemorrhages of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P52.8;;SAME-AS;;;;;;;
;Intracranial (nontraumatic) hemorrhage of newborn, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P52.9;;SAME-AS;;;;;;;
;Hemorrhagic disease of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P53;;SAME-AS;;;;;;;
;Other neonatal hemorrhages;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P54;;SAME-AS;;;;;;;
;Neonatal hematemesis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P54.0;;SAME-AS;;;;;;;
;Neonatal melena;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P54.1;;SAME-AS;;;;;;;
;Neonatal rectal hemorrhage;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P54.2;;SAME-AS;;;;;;;
;Other neonatal gastrointestinal hemorrhage;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P54.3;;SAME-AS;;;;;;;
;Neonatal adrenal hemorrhage;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P54.4;;SAME-AS;;;;;;;
;Neonatal cutaneous hemorrhage;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P54.5;;SAME-AS;;;;;;;
;Neonatal vaginal hemorrhage;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P54.6;;SAME-AS;;;;;;;
;Other specified neonatal hemorrhages;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P54.8;;SAME-AS;;;;;;;
;Neonatal hemorrhage, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P54.9;;SAME-AS;;;;;;;
;Hemolytic disease of fetus and newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P55;;SAME-AS;;;;;;;
;Rh isoimmunization of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P55.0;;SAME-AS;;;;;;;
;ABO isoimmunization of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P55.1;;SAME-AS;;;;;;;
;Other hemolytic diseases of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P55.8;;SAME-AS;;;;;;;
;Hemolytic disease of newborn, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P55.9;;SAME-AS;;;;;;;
;Hydrops fetalis due to hemolytic disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P56;;SAME-AS;;;;;;;
;Hydrops fetalis due to isoimmunization;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P56.0;;SAME-AS;;;;;;;
;Hydrops fetalis due to other and unspecified hemolytic disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P56.9;;SAME-AS;;;;;;;
;Kernicterus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P57;;SAME-AS;;;;;;;
;Kernicterus due to isoimmunization;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P57.0;;SAME-AS;;;;;;;
;Other specified kernicterus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P57.8;;SAME-AS;;;;;;;
;Kernicterus, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P57.9;;SAME-AS;;;;;;;
;Neonatal jaundice due to other excessive hemolysis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P58;;SAME-AS;;;;;;;
;Neonatal jaundice due to bruising;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P58.0;;SAME-AS;;;;;;;
;Neonatal jaundice due to bleeding;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P58.1;;SAME-AS;;;;;;;
;Neonatal jaundice due to infection;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P58.2;;SAME-AS;;;;;;;
;Neonatal jaundice due to polycythemia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P58.3;;SAME-AS;;;;;;;
;Neonatal jaundice due to drugs or toxins transmitted from mother or given to newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P58.4;;SAME-AS;;;;;;;
;Neonatal jaundice due to swallowed maternal blood;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P58.5;;SAME-AS;;;;;;;
;Neonatal jaundice due to other specified excessive hemolysis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P58.8;;SAME-AS;;;;;;;
;Neonatal jaundice due to excessive hemolysis, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P58.9;;SAME-AS;;;;;;;
;Neonatal jaundice from other and unspecified causes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P59;;SAME-AS;;;;;;;
;Neonatal jaundice associated with preterm delivery;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P59.0;;SAME-AS;;;;;;;
;Inspissated bile syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P59.1;;SAME-AS;;;;;;;
;Neonatal jaundice from other and unspecified hepatocellular damage;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P59.2;;SAME-AS;;;;;;;
;Neonatal jaundice from breast milk inhibitor;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P59.3;;SAME-AS;;;;;;;
;Neonatal jaundice from other specified causes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P59.8;;SAME-AS;;;;;;;
;Neonatal jaundice, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P59.9;;SAME-AS;;;;;;;
;Disseminated intravascular coagulation of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P60;;SAME-AS;;;;;;;
;Other perinatal hematological disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P61;;SAME-AS;;;;;;;
;Transient neonatal thrombocytopenia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P61.0;;SAME-AS;;;;;;;
;Polycythemia neonatorum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P61.1;;SAME-AS;;;;;;;
;Anemia of prematurity;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P61.2;;SAME-AS;;;;;;;
;Congenital anemia from fetal blood loss;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P61.3;;SAME-AS;;;;;;;
;Other congenital anemias, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P61.4;;SAME-AS;;;;;;;
;Transient neonatal neutropenia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P61.5;;SAME-AS;;;;;;;
;Other transient neonatal disorders of coagulation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P61.6;;SAME-AS;;;;;;;
;Other specified perinatal hematological disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P61.8;;SAME-AS;;;;;;;
;Perinatal hematological disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P61.9;;SAME-AS;;;;;;;
;Transitory disorders of carbohydrate metabolism specific to newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P70;;SAME-AS;;;;;;;
;Syndrome of infant of mother with gestational diabetes;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P70.0;;SAME-AS;;;;;;;
;Syndrome of infant of a diabetic mother;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P70.1;;SAME-AS;;;;;;;
;Neonatal diabetes mellitus;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P70.2;;SAME-AS;;;;;;;
;Iatrogenic neonatal hypoglycemia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P70.3;;SAME-AS;;;;;;;
;Other neonatal hypoglycemia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P70.4;;SAME-AS;;;;;;;
;Other transitory disorders of carbohydrate metabolism of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P70.8;;SAME-AS;;;;;;;
;Transitory disorder of carbohydrate metabolism of newborn, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P70.9;;SAME-AS;;;;;;;
;Transitory neonatal disorders of calcium and magnesium metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P71;;SAME-AS;;;;;;;
;Cow's milk hypocalcemia in newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P71.0;;SAME-AS;;;;;;;
;Other neonatal hypocalcemia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P71.1;;SAME-AS;;;;;;;
;Neonatal hypomagnesemia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P71.2;;SAME-AS;;;;;;;
;Neonatal tetany without calcium or magnesium deficiency;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P71.3;;SAME-AS;;;;;;;
;Transitory neonatal hypoparathyroidism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P71.4;;SAME-AS;;;;;;;
;Other transitory neonatal disorders of calcium and magnesium metabolism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P71.8;;SAME-AS;;;;;;;
;Transitory neonatal disorder of calcium and magnesium metabolism, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P71.9;;SAME-AS;;;;;;;
;Other transitory neonatal endocrine disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P72;;SAME-AS;;;;;;;
;Neonatal goiter, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P72.0;;SAME-AS;;;;;;;
;Transitory neonatal hyperthyroidism;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P72.1;;SAME-AS;;;;;;;
;Other transitory neonatal disorders of thyroid function, not elsewhere classified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P72.2;;SAME-AS;;;;;;;
;Other specified transitory neonatal endocrine disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P72.8;;SAME-AS;;;;;;;
;Transitory neonatal endocrine disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P72.9;;SAME-AS;;;;;;;
;Other transitory neonatal electrolyte and metabolic disturbances;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P74;;SAME-AS;;;;;;;
;Late metabolic acidosis of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P74.0;;SAME-AS;;;;;;;
;Dehydration of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P74.1;;SAME-AS;;;;;;;
;Disturbances of sodium balance of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P74.2;;SAME-AS;;;;;;;
;Disturbances of potassium balance of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P74.3;;SAME-AS;;;;;;;
;Other transitory electrolyte disturbances of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P74.4;;SAME-AS;;;;;;;
;Transitory tyrosinemia of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P74.5;;SAME-AS;;;;;;;
;Other transitory metabolic disturbances of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P74.8;;SAME-AS;;;;;;;
;Transitory metabolic disturbance of newborn, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P74.9;;SAME-AS;;;;;;;
;Other intestinal obstruction of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P76;;SAME-AS;;;;;;;
;Meconium plug syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P76.0;;SAME-AS;;;;;;;
;Transitory ileus of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P76.1;;SAME-AS;;;;;;;
;Intestinal obstruction due to inspissated milk;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P76.2;;SAME-AS;;;;;;;
;Other specified intestinal obstruction of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P76.8;;SAME-AS;;;;;;;
;Intestinal obstruction of newborn, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P76.9;;SAME-AS;;;;;;;
;Necrotizing enterocolitis of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P77;;SAME-AS;;;;;;;
;Other perinatal digestive system disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P78;;SAME-AS;;;;;;;
;Perinatal intestinal perforation;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P78.0;;SAME-AS;;;;;;;
;Other neonatal peritonitis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P78.1;;SAME-AS;;;;;;;
;Neonatal hematemesis and melena due to swallowed maternal blood;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P78.2;;SAME-AS;;;;;;;
;Noninfective neonatal diarrhea;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P78.3;;SAME-AS;;;;;;;
;Other specified perinatal digestive system disorders;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P78.8;;SAME-AS;;;;;;;
;Perinatal digestive system disorder, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P78.9;;SAME-AS;;;;;;;
;Hypothermia of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P80;;SAME-AS;;;;;;;
;Cold injury syndrome;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P80.0;;SAME-AS;;;;;;;
;Other hypothermia of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P80.8;;SAME-AS;;;;;;;
;Hypothermia of newborn, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P80.9;;SAME-AS;;;;;;;
;Other disturbances of temperature regulation of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P81;;SAME-AS;;;;;;;
;Environmental hyperthermia of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P81.0;;SAME-AS;;;;;;;
;Other specified disturbances of temperature regulation of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P81.8;;SAME-AS;;;;;;;
;Disturbance of temperature regulation of newborn, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P81.9;;SAME-AS;;;;;;;
;Other conditions of integument specific to newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P83;;SAME-AS;;;;;;;
;Sclerema neonatorum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P83.0;;SAME-AS;;;;;;;
;Neonatal erythema toxicum;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P83.1;;SAME-AS;;;;;;;
;Hydrops fetalis not due to hemolytic disease;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P83.2;;SAME-AS;;;;;;;
;Other and unspecified edema specific to newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P83.3;;SAME-AS;;;;;;;
;Breast engorgement of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P83.4;;SAME-AS;;;;;;;
;Congenital hydrocele;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P83.5;;SAME-AS;;;;;;;
;Umbilical polyp of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P83.6;;SAME-AS;;;;;;;
;Other specified conditions of integument specific to newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P83.8;;SAME-AS;;;;;;;
;Condition of integument specific to newborn, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P83.9;;SAME-AS;;;;;;;
;Convulsions of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P90;;SAME-AS;;;;;;;
;Other disturbances of cerebral status of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P91;;SAME-AS;;;;;;;
;Neonatal cerebral ischemia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P91.0;;SAME-AS;;;;;;;
;Acquired periventricular cysts of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P91.1;;SAME-AS;;;;;;;
;Neonatal cerebral leukomalacia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P91.2;;SAME-AS;;;;;;;
;Neonatal cerebral irritability;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P91.3;;SAME-AS;;;;;;;
;Neonatal cerebral depression;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P91.4;;SAME-AS;;;;;;;
;Neonatal coma;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P91.5;;SAME-AS;;;;;;;
;Hypoxic ischemic encephalopathy of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P91.6;;SAME-AS;;;;;;;
;Other specified disturbances of cerebral status of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P91.8;;SAME-AS;;;;;;;
;Disturbance of cerebral status of newborn, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P91.9;;SAME-AS;;;;;;;
;Feeding problems of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P92;;SAME-AS;;;;;;;
;Vomiting in newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P92.0;;SAME-AS;;;;;;;
;Regurgitation and rumination in newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P92.1;;SAME-AS;;;;;;;
;Slow feeding of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P92.2;;SAME-AS;;;;;;;
;Underfeeding of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P92.3;;SAME-AS;;;;;;;
;Overfeeding of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P92.4;;SAME-AS;;;;;;;
;Neonatal difficulty in feeding at breast;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P92.5;;SAME-AS;;;;;;;
;Other feeding problems of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P92.8;;SAME-AS;;;;;;;
;Feeding problem of newborn, unspecified;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P92.9;;SAME-AS;;;;;;;
;Reactions and intoxications due to drugs administered to newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P93;;SAME-AS;;;;;;;
;Disorders of muscle tone of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P94;;SAME-AS;;;;;;;
;Transient neonatal myasthenia gravis;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P94.0;;SAME-AS;;;;;;;
;Congenital hypertonia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P94.1;;SAME-AS;;;;;;;
;Congenital hypotonia;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P94.2;;SAME-AS;;;;;;;
;Other disorders of muscle tone of newborn;;;;Diagnosis;N/A;;FALSE;ICD10-BD;P94.8;;SAME-AS;;;;;;;
